hour of year	Mass Flow Rate	TsupplyDhw
4397.9333	0	45
4397.9667	0	45
4398	0	45
4398.0333	0	45
4398.0667	0	45
4398.1	0	45
4398.1333	0	45
4398.1667	0	45
4398.2	0	45
4398.2333	0	45
4398.2667	0	45
4398.3	0	45
4398.3333	0	45
4398.3667	0	45
4398.4	0	45
4398.4333	0	45
4398.4667	0	45
4398.5	0	45
4398.5333	0	45
4398.5667	0	45
4398.6	0	45
4398.6333	0	45
4398.6667	0	45
4398.7	0	45
4398.7333	0	45
4398.7667	0	45
4398.8	0	45
4398.8333	0	45
4398.8667	0	45
4398.9	0	45
4398.9333	0	45
4398.9667	0	45
4399	0	45
4399.0333	240	45
4399.0667	0	45
4399.1	0	45
4399.1333	0	45
4399.1667	0	45
4399.2	0	45
4399.2333	0	45
4399.2667	600	45
4399.3	600	45
4399.3333	0	45
4399.3667	0	45
4399.4	0	45
4399.4333	0	45
4399.4667	0	45
4399.5	0	45
4399.5333	240	45
4399.5667	0	45
4399.6	0	45
4399.6333	0	45
4399.6667	0	45
4399.7	0	45
4399.7333	0	45
4399.7667	0	45
4399.8	0	45
4399.8333	0	45
4399.8667	0	45
4399.9	0	45
4399.9333	0	45
4399.9667	0	45
4400	0	45
4400.0333	240	45
4400.0667	0	45
4400.1	0	45
4400.1333	0	45
4400.1667	0	45
4400.2	0	45
4400.2333	0	45
4400.2667	240	45
4400.3	0	45
4400.3333	0	45
4400.3667	0	45
4400.4	0	45
4400.4333	0	45
4400.4667	0	45
4400.5	0	45
4400.5333	240	45
4400.5667	0	45
4400.6	0	45
4400.6333	0	45
4400.6667	0	45
4400.7	0	45
4400.7333	0	45
4400.7667	240	45
4400.8	0	45
4400.8333	0	45
4400.8667	0	45
4400.9	0	45
4400.9333	0	45
4400.9667	0	45
4401	0	45
4401.0333	240	45
4401.0667	0	45
4401.1	0	45
4401.1333	0	45
4401.1667	0	45
4401.2	0	45
4401.2333	0	45
4401.2667	0	45
4401.3	0	45
4401.3333	0	45
4401.3667	0	45
4401.4	0	45
4401.4333	0	45
4401.4667	0	45
4401.5	0	45
4401.5333	240	45
4401.5667	0	45
4401.6	0	45
4401.6333	0	45
4401.6667	0	45
4401.7	0	45
4401.7333	0	45
4401.7667	0	45
4401.8	0	45
4401.8333	0	45
4401.8667	0	45
4401.9	0	45
4401.9333	0	45
4401.9667	0	45
4402	0	45
4402.0333	0	45
4402.0667	0	45
4402.1	0	45
4402.1333	0	45
4402.1667	0	45
4402.2	0	45
4402.2333	0	45
4402.2667	0	45
4402.3	0	45
4402.3333	0	45
4402.3667	0	45
4402.4	0	45
4402.4333	0	45
4402.4667	0	45
4402.5	0	45
4402.5333	240	45
4402.5667	0	45
4402.6	0	45
4402.6333	0	45
4402.6667	0	45
4402.7	0	45
4402.7333	0	45
4402.7667	0	45
4402.8	0	45
4402.8333	0	45
4402.8667	0	45
4402.9	0	45
4402.9333	0	45
4402.9667	0	45
4403	0	45
4403.0333	0	45
4403.0667	0	45
4403.1	0	45
4403.1333	0	45
4403.1667	0	45
4403.2	0	45
4403.2333	0	45
4403.2667	0	45
4403.3	0	45
4403.3333	0	45
4403.3667	0	45
4403.4	0	45
4403.4333	0	45
4403.4667	0	45
4403.5	0	45
4403.5333	240	45
4403.5667	0	45
4403.6	0	45
4403.6333	0	45
4403.6667	0	45
4403.7	0	45
4403.7333	0	45
4403.7667	240	45
4403.8	0	45
4403.8333	0	45
4403.8667	0	45
4403.9	0	45
4403.9333	0	45
4403.9667	0	45
4404	0	45
4404.0333	0	45
4404.0667	0	45
4404.1	0	45
4404.1333	0	45
4404.1667	0	45
4404.2	0	45
4404.2333	0	45
4404.2667	0	45
4404.3	0	45
4404.3333	0	45
4404.3667	0	45
4404.4	0	45
4404.4333	0	45
4404.4667	0	45
4404.5	0	45
4404.5333	0	45
4404.5667	0	45
4404.6	0	45
4404.6333	0	45
4404.6667	0	45
4404.7	0	45
4404.7333	0	45
4404.7667	293.3333333	45
4404.8	0	45
4404.8333	0	45
4404.8667	0	45
4404.9	0	45
4404.9333	0	45
4404.9667	0	45
4405	0	45
4405.0333	0	45
4405.0667	0	45
4405.1	0	45
4405.1333	0	45
4405.1667	0	45
4405.2	0	45
4405.2333	0	45
4405.2667	0	45
4405.3	0	45
4405.3333	0	45
4405.3667	0	45
4405.4	0	45
4405.4333	0	45
4405.4667	0	45
4405.5	0	45
4405.5333	0	45
4405.5667	0	45
4405.6	0	45
4405.6333	0	45
4405.6667	0	45
4405.7	0	45
4405.7333	0	45
4405.7667	0	45
4405.8	0	45
4405.8333	0	45
4405.8667	0	45
4405.9	0	45
4405.9333	0	45
4405.9667	0	45
4406	0	45
4406.0333	0	45
4406.0667	0	45
4406.1	0	45
4406.1333	0	45
4406.1667	0	45
4406.2	0	45
4406.2333	0	45
4406.2667	0	45
4406.3	0	45
4406.3333	0	45
4406.3667	0	45
4406.4	0	45
4406.4333	0	45
4406.4667	0	45
4406.5	0	45
4406.5333	240	45
4406.5667	0	45
4406.6	0	45
4406.6333	0	45
4406.6667	0	45
4406.7	0	45
4406.7333	0	45
4406.7667	0	45
4406.8	0	45
4406.8333	0	45
4406.8667	0	45
4406.9	0	45
4406.9333	0	45
4406.9667	0	45
4407	0	45
4407.0333	0	45
4407.0667	0	45
4407.1	0	45
4407.1333	0	45
4407.1667	0	45
4407.2	0	45
4407.2333	0	45
4407.2667	0	45
4407.3	0	45
4407.3333	0	45
4407.3667	0	45
4407.4	0	45
4407.4333	0	45
4407.4667	0	45
4407.5	0	45
4407.5333	0	45
4407.5667	240	45
4407.6	0	45
4407.6333	0	45
4407.6667	0	45
4407.7	0	45
4407.7333	0	45
4407.7667	0	45
4407.8	0	45
4407.8333	0	45
4407.8667	0	45
4407.9	0	45
4407.9333	0	45
4407.9667	0	45
4408	0	45
4408.0333	0	45
4408.0667	0	45
4408.1	0	45
4408.1333	0	45
4408.1667	0	45
4408.2	0	45
4408.2333	0	45
4408.2667	0	45
4408.3	0	45
4408.3333	0	45
4408.3667	0	45
4408.4	0	45
4408.4333	0	45
4408.4667	0	45
4408.5	0	45
4408.5333	240	45
4408.5667	0	45
4408.6	0	45
4408.6333	0	45
4408.6667	0	45
4408.7	0	45
4408.7333	0	45
4408.7667	0	45
4408.8	0	45
4408.8333	0	45
4408.8667	0	45
4408.9	0	45
4408.9333	0	45
4408.9667	0	45
4409	0	45
4409.0333	0	45
4409.0667	0	45
4409.1	0	45
4409.1333	0	45
4409.1667	0	45
4409.2	0	45
4409.2333	0	45
4409.2667	0	45
4409.3	0	45
4409.3333	0	45
4409.3667	0	45
4409.4	0	45
4409.4333	0	45
4409.4667	0	45
4409.5	0	45
4409.5333	0	45
4409.5667	0	45
4409.6	0	45
4409.6333	0	45
4409.6667	0	45
4409.7	0	45
4409.7333	0	45
4409.7667	0	45
4409.8	0	45
4409.8333	0	45
4409.8667	0	45
4409.9	0	45
4409.9333	0	45
4409.9667	0	45
4410	0	45
4410.0333	240	45
4410.0667	0	45
4410.1	0	45
4410.1333	0	45
4410.1667	0	45
4410.2	0	45
4410.2333	0	45
4410.2667	240	45
4410.3	0	45
4410.3333	0	45
4410.3667	0	45
4410.4	0	45
4410.4333	0	45
4410.4667	0	45
4410.5	0	45
4410.5333	240	45
4410.5667	0	45
4410.6	0	45
4410.6333	0	45
4410.6667	0	45
4410.7	0	45
4410.7333	0	45
4410.7667	0	45
4410.8	0	45
4410.8333	0	45
4410.8667	0	45
4410.9	0	45
4410.9333	0	45
4410.9667	0	45
4411	0	45
4411.0333	240	45
4411.0667	0	45
4411.1	0	45
4411.1333	0	45
4411.1667	0	45
4411.2	0	45
4411.2333	0	45
4411.2667	0	45
4411.3	0	45
4411.3333	0	45
4411.3667	0	45
4411.4	0	45
4411.4333	0	45
4411.4667	0	45
4411.5	0	45
4411.5333	0	45
4411.5667	0	45
4411.6	0	45
4411.6333	0	45
4411.6667	0	45
4411.7	0	45
4411.7333	0	45
4411.7667	0	45
4411.8	0	45
4411.8333	0	45
4411.8667	0	45
4411.9	0	45
4411.9333	0	45
4411.9667	0	45
4412	0	45
4412.0333	0	45
4412.0667	0	45
4412.1	0	45
4412.1333	0	45
4412.1667	0	45
4412.2	0	45
4412.2333	0	45
4412.2667	0	45
4412.3	0	45
4412.3333	0	45
4412.3667	0	45
4412.4	0	45
4412.4333	0	45
4412.4667	0	45
4412.5	0	45
4412.5333	293.3333333	45
4412.5667	293.3333333	45
4412.6	0	45
4412.6333	0	45
4412.6667	0	45
4412.7	0	45
4412.7333	0	45
4412.7667	0	45
4412.8	0	45
4412.8333	0	45
4412.8667	0	45
4412.9	0	45
4412.9333	0	45
4412.9667	0	45
4413	0	45
4413.0333	0	45
4413.0667	0	45
4413.1	0	45
4413.1333	0	45
4413.1667	0	45
4413.2	0	45
4413.2333	0	45
4413.2667	240	45
4413.3	0	45
4413.3333	0	45
4413.3667	0	45
4413.4	0	45
4413.4333	0	45
4413.4667	0	45
4413.5	0	45
4413.5333	600	45
4413.5667	600	45
4413.6	0	45
4413.6333	0	45
4413.6667	0	45
4413.7	0	45
4413.7333	0	45
4413.7667	0	45
4413.8	0	45
4413.8333	0	45
4413.8667	0	45
4413.9	0	45
4413.9333	0	45
4413.9667	0	45
4414	0	45
4414.0333	0	45
4414.0667	0	45
4414.1	0	45
4414.1333	0	45
4414.1667	0	45
4414.2	0	45
4414.2333	0	45
4414.2667	0	45
4414.3	0	45
4414.3333	0	45
4414.3667	0	45
4414.4	0	45
4414.4333	0	45
4414.4667	0	45
4414.5	0	45
4414.5333	0	45
4414.5667	0	45
4414.6	0	45
4414.6333	0	45
4414.6667	0	45
4414.7	0	45
4414.7333	0	45
4414.7667	0	45
4414.8	0	45
4414.8333	0	45
4414.8667	0	45
4414.9	0	45
4414.9333	0	45
4414.9667	0	45
4415	0	45
4415.0333	0	45
4415.0667	0	45
4415.1	0	45
4415.1333	0	45
4415.1667	0	45
4415.2	0	45
4415.2333	0	45
4415.2667	0	45
4415.3	0	45
4415.3333	0	45
4415.3667	0	45
4415.4	0	45
4415.4333	0	45
4415.4667	0	45
4415.5	0	45
4415.5333	0	45
4415.5667	0	45
4415.6	0	45
4415.6333	0	45
4415.6667	0	45
4415.7	0	45
4415.7333	0	45
4415.7667	0	45
4415.8	0	45
4415.8333	0	45
4415.8667	0	45
4415.9	0	45
4415.9333	0	45
4415.9667	0	45
4416	0	45
4416.0333	0	45
4416.0667	0	45
4416.1	0	45
4416.1333	0	45
4416.1667	0	45
4416.2	0	45
4416.2333	0	45
4416.2667	0	45
4416.3	0	45
4416.3333	0	45
4416.3667	0	45
4416.4	0	45
4416.4333	0	45
4416.4667	0	45
4416.5	0	45
4416.5333	0	45
4416.5667	0	45
4416.6	0	45
4416.6333	0	45
4416.6667	0	45
4416.7	0	45
4416.7333	0	45
4416.7667	0	45
4416.8	0	45
4416.8333	0	45
4416.8667	0	45
4416.9	0	45
4416.9333	0	45
4416.9667	0	45
4417	0	45
4417.0333	0	45
4417.0667	0	45
4417.1	0	45
4417.1333	0	45
4417.1667	0	45
4417.2	0	45
4417.2333	0	45
4417.2667	0	45
4417.3	0	45
4417.3333	0	45
4417.3667	0	45
4417.4	0	45
4417.4333	0	45
4417.4667	0	45
4417.5	0	45
4417.5333	0	45
4417.5667	0	45
4417.6	0	45
4417.6333	0	45
4417.6667	0	45
4417.7	0	45
4417.7333	0	45
4417.7667	0	45
4417.8	0	45
4417.8333	0	45
4417.8667	0	45
4417.9	0	45
4417.9333	0	45
4417.9667	0	45
4418	0	45
4418.0333	0	45
4418.0667	0	45
4418.1	0	45
4418.1333	0	45
4418.1667	0	45
4418.2	0	45
4418.2333	0	45
4418.2667	0	45
4418.3	0	45
4418.3333	0	45
4418.3667	0	45
4418.4	0	45
4418.4333	0	45
4418.4667	0	45
4418.5	0	45
4418.5333	0	45
4418.5667	0	45
4418.6	0	45
4418.6333	0	45
4418.6667	0	45
4418.7	0	45
4418.7333	0	45
4418.7667	0	45
4418.8	0	45
4418.8333	0	45
4418.8667	0	45
4418.9	0	45
4418.9333	0	45
4418.9667	0	45
4419	0	45
4419.0333	0	45
4419.0667	0	45
4419.1	0	45
4419.1333	0	45
4419.1667	0	45
4419.2	0	45
4419.2333	0	45
4419.2667	0	45
4419.3	0	45
4419.3333	0	45
4419.3667	0	45
4419.4	0	45
4419.4333	0	45
4419.4667	0	45
4419.5	0	45
4419.5333	0	45
4419.5667	0	45
4419.6	0	45
4419.6333	0	45
4419.6667	0	45
4419.7	0	45
4419.7333	0	45
4419.7667	0	45
4419.8	0	45
4419.8333	0	45
4419.8667	0	45
4419.9	0	45
4419.9333	0	45
4419.9667	0	45
4420	0	45
4420.0333	0	45
4420.0667	0	45
4420.1	0	45
4420.1333	0	45
4420.1667	0	45
4420.2	0	45
4420.2333	0	45
4420.2667	0	45
4420.3	0	45
4420.3333	0	45
4420.3667	0	45
4420.4	0	45
4420.4333	0	45
4420.4667	0	45
4420.5	0	45
4420.5333	0	45
4420.5667	0	45
4420.6	0	45
4420.6333	0	45
4420.6667	0	45
4420.7	0	45
4420.7333	0	45
4420.7667	0	45
4420.8	0	45
4420.8333	0	45
4420.8667	0	45
4420.9	0	45
4420.9333	0	45
4420.9667	0	45
4421	0	45
4421.0333	0	45
4421.0667	0	45
4421.1	0	45
4421.1333	0	45
4421.1667	0	45
4421.2	0	45
4421.2333	0	45
4421.2667	0	45
4421.3	0	45
4421.3333	0	45
4421.3667	0	45
4421.4	0	45
4421.4333	0	45
4421.4667	0	45
4421.5	0	45
4421.5333	0	45
4421.5667	0	45
4421.6	0	45
4421.6333	0	45
4421.6667	0	45
4421.7	0	45
4421.7333	0	45
4421.7667	0	45
4421.8	0	45
4421.8333	0	45
4421.8667	0	45
4421.9	0	45
4421.9333	0	45
4421.9667	0	45
4422	0	45
4422.0333	0	45
4422.0667	0	45
4422.1	0	45
4422.1333	0	45
4422.1667	0	45
4422.2	0	45
4422.2333	0	45
4422.2667	0	45
4422.3	0	45
4422.3333	0	45
4422.3667	0	45
4422.4	0	45
4422.4333	0	45
4422.4667	0	45
4422.5	0	45
4422.5333	0	45
4422.5667	0	45
4422.6	0	45
4422.6333	0	45
4422.6667	0	45
4422.7	0	45
4422.7333	0	45
4422.7667	0	45
4422.8	0	45
4422.8333	0	45
4422.8667	0	45
4422.9	0	45
4422.9333	0	45
4422.9667	0	45
4423	0	45
4423.0333	240	45
4423.0667	0	45
4423.1	0	45
4423.1333	0	45
4423.1667	0	45
4423.2	0	45
4423.2333	0	45
4423.2667	600	45
4423.3	600	45
4423.3333	0	45
4423.3667	0	45
4423.4	0	45
4423.4333	0	45
4423.4667	0	45
4423.5	0	45
4423.5333	240	45
4423.5667	0	45
4423.6	0	45
4423.6333	0	45
4423.6667	0	45
4423.7	0	45
4423.7333	0	45
4423.7667	0	45
4423.8	0	45
4423.8333	0	45
4423.8667	0	45
4423.9	0	45
4423.9333	0	45
4423.9667	0	45
4424	0	45
4424.0333	240	45
4424.0667	0	45
4424.1	0	45
4424.1333	0	45
4424.1667	0	45
4424.2	0	45
4424.2333	0	45
4424.2667	240	45
4424.3	0	45
4424.3333	0	45
4424.3667	0	45
4424.4	0	45
4424.4333	0	45
4424.4667	0	45
4424.5	0	45
4424.5333	240	45
4424.5667	0	45
4424.6	0	45
4424.6333	0	45
4424.6667	0	45
4424.7	0	45
4424.7333	0	45
4424.7667	240	45
4424.8	0	45
4424.8333	0	45
4424.8667	0	45
4424.9	0	45
4424.9333	0	45
4424.9667	0	45
4425	0	45
4425.0333	240	45
4425.0667	0	45
4425.1	0	45
4425.1333	0	45
4425.1667	0	45
4425.2	0	45
4425.2333	0	45
4425.2667	0	45
4425.3	0	45
4425.3333	0	45
4425.3667	0	45
4425.4	0	45
4425.4333	0	45
4425.4667	0	45
4425.5	0	45
4425.5333	240	45
4425.5667	0	45
4425.6	0	45
4425.6333	0	45
4425.6667	0	45
4425.7	0	45
4425.7333	0	45
4425.7667	0	45
4425.8	0	45
4425.8333	0	45
4425.8667	0	45
4425.9	0	45
4425.9333	0	45
4425.9667	0	45
4426	0	45
4426.0333	0	45
4426.0667	0	45
4426.1	0	45
4426.1333	0	45
4426.1667	0	45
4426.2	0	45
4426.2333	0	45
4426.2667	0	45
4426.3	0	45
4426.3333	0	45
4426.3667	0	45
4426.4	0	45
4426.4333	0	45
4426.4667	0	45
4426.5	0	45
4426.5333	240	45
4426.5667	0	45
4426.6	0	45
4426.6333	0	45
4426.6667	0	45
4426.7	0	45
4426.7333	0	45
4426.7667	0	45
4426.8	0	45
4426.8333	0	45
4426.8667	0	45
4426.9	0	45
4426.9333	0	45
4426.9667	0	45
4427	0	45
4427.0333	0	45
4427.0667	0	45
4427.1	0	45
4427.1333	0	45
4427.1667	0	45
4427.2	0	45
4427.2333	0	45
4427.2667	0	45
4427.3	0	45
4427.3333	0	45
4427.3667	0	45
4427.4	0	45
4427.4333	0	45
4427.4667	0	45
4427.5	0	45
4427.5333	240	45
4427.5667	0	45
4427.6	0	45
4427.6333	0	45
4427.6667	0	45
4427.7	0	45
4427.7333	0	45
4427.7667	240	45
4427.8	0	45
4427.8333	0	45
4427.8667	0	45
4427.9	0	45
4427.9333	0	45
4427.9667	0	45
4428	0	45
4428.0333	0	45
4428.0667	0	45
4428.1	0	45
4428.1333	0	45
4428.1667	0	45
4428.2	0	45
4428.2333	0	45
4428.2667	0	45
4428.3	0	45
4428.3333	0	45
4428.3667	0	45
4428.4	0	45
4428.4333	0	45
4428.4667	0	45
4428.5	0	45
4428.5333	0	45
4428.5667	0	45
4428.6	0	45
4428.6333	0	45
4428.6667	0	45
4428.7	0	45
4428.7333	0	45
4428.7667	293.3333333	45
4428.8	0	45
4428.8333	0	45
4428.8667	0	45
4428.9	0	45
4428.9333	0	45
4428.9667	0	45
4429	0	45
4429.0333	0	45
4429.0667	0	45
4429.1	0	45
4429.1333	0	45
4429.1667	0	45
4429.2	0	45
4429.2333	0	45
4429.2667	0	45
4429.3	0	45
4429.3333	0	45
4429.3667	0	45
4429.4	0	45
4429.4333	0	45
4429.4667	0	45
4429.5	0	45
4429.5333	0	45
4429.5667	0	45
4429.6	0	45
4429.6333	0	45
4429.6667	0	45
4429.7	0	45
4429.7333	0	45
4429.7667	0	45
4429.8	0	45
4429.8333	0	45
4429.8667	0	45
4429.9	0	45
4429.9333	0	45
4429.9667	0	45
4430	0	45
4430.0333	0	45
4430.0667	0	45
4430.1	0	45
4430.1333	0	45
4430.1667	0	45
4430.2	0	45
4430.2333	0	45
4430.2667	0	45
4430.3	0	45
4430.3333	0	45
4430.3667	0	45
4430.4	0	45
4430.4333	0	45
4430.4667	0	45
4430.5	0	45
4430.5333	240	45
4430.5667	0	45
4430.6	0	45
4430.6333	0	45
4430.6667	0	45
4430.7	0	45
4430.7333	0	45
4430.7667	0	45
4430.8	0	45
4430.8333	0	45
4430.8667	0	45
4430.9	0	45
4430.9333	0	45
4430.9667	0	45
4431	0	45
4431.0333	0	45
4431.0667	0	45
4431.1	0	45
4431.1333	0	45
4431.1667	0	45
4431.2	0	45
4431.2333	0	45
4431.2667	0	45
4431.3	0	45
4431.3333	0	45
4431.3667	0	45
4431.4	0	45
4431.4333	0	45
4431.4667	0	45
4431.5	0	45
4431.5333	0	45
4431.5667	240	45
4431.6	0	45
4431.6333	0	45
4431.6667	0	45
4431.7	0	45
4431.7333	0	45
4431.7667	0	45
4431.8	0	45
4431.8333	0	45
4431.8667	0	45
4431.9	0	45
4431.9333	0	45
4431.9667	0	45
4432	0	45
4432.0333	0	45
4432.0667	0	45
4432.1	0	45
4432.1333	0	45
4432.1667	0	45
4432.2	0	45
4432.2333	0	45
4432.2667	0	45
4432.3	0	45
4432.3333	0	45
4432.3667	0	45
4432.4	0	45
4432.4333	0	45
4432.4667	0	45
4432.5	0	45
4432.5333	240	45
4432.5667	0	45
4432.6	0	45
4432.6333	0	45
4432.6667	0	45
4432.7	0	45
4432.7333	0	45
4432.7667	0	45
4432.8	0	45
4432.8333	0	45
4432.8667	0	45
4432.9	0	45
4432.9333	0	45
4432.9667	0	45
4433	0	45
4433.0333	0	45
4433.0667	0	45
4433.1	0	45
4433.1333	0	45
4433.1667	0	45
4433.2	0	45
4433.2333	0	45
4433.2667	0	45
4433.3	0	45
4433.3333	0	45
4433.3667	0	45
4433.4	0	45
4433.4333	0	45
4433.4667	0	45
4433.5	0	45
4433.5333	0	45
4433.5667	0	45
4433.6	0	45
4433.6333	0	45
4433.6667	0	45
4433.7	0	45
4433.7333	0	45
4433.7667	0	45
4433.8	0	45
4433.8333	0	45
4433.8667	0	45
4433.9	0	45
4433.9333	0	45
4433.9667	0	45
4434	0	45
4434.0333	240	45
4434.0667	0	45
4434.1	0	45
4434.1333	0	45
4434.1667	0	45
4434.2	0	45
4434.2333	0	45
4434.2667	240	45
4434.3	0	45
4434.3333	0	45
4434.3667	0	45
4434.4	0	45
4434.4333	0	45
4434.4667	0	45
4434.5	0	45
4434.5333	240	45
4434.5667	0	45
4434.6	0	45
4434.6333	0	45
4434.6667	0	45
4434.7	0	45
4434.7333	0	45
4434.7667	0	45
4434.8	0	45
4434.8333	0	45
4434.8667	0	45
4434.9	0	45
4434.9333	0	45
4434.9667	0	45
4435	0	45
4435.0333	240	45
4435.0667	0	45
4435.1	0	45
4435.1333	0	45
4435.1667	0	45
4435.2	0	45
4435.2333	0	45
4435.2667	0	45
4435.3	0	45
4435.3333	0	45
4435.3667	0	45
4435.4	0	45
4435.4333	0	45
4435.4667	0	45
4435.5	0	45
4435.5333	0	45
4435.5667	0	45
4435.6	0	45
4435.6333	0	45
4435.6667	0	45
4435.7	0	45
4435.7333	0	45
4435.7667	0	45
4435.8	0	45
4435.8333	0	45
4435.8667	0	45
4435.9	0	45
4435.9333	0	45
4435.9667	0	45
4436	0	45
4436.0333	0	45
4436.0667	0	45
4436.1	0	45
4436.1333	0	45
4436.1667	0	45
4436.2	0	45
4436.2333	0	45
4436.2667	0	45
4436.3	0	45
4436.3333	0	45
4436.3667	0	45
4436.4	0	45
4436.4333	0	45
4436.4667	0	45
4436.5	0	45
4436.5333	293.3333333	45
4436.5667	293.3333333	45
4436.6	0	45
4436.6333	0	45
4436.6667	0	45
4436.7	0	45
4436.7333	0	45
4436.7667	0	45
4436.8	0	45
4436.8333	0	45
4436.8667	0	45
4436.9	0	45
4436.9333	0	45
4436.9667	0	45
4437	0	45
4437.0333	0	45
4437.0667	0	45
4437.1	0	45
4437.1333	0	45
4437.1667	0	45
4437.2	0	45
4437.2333	0	45
4437.2667	240	45
4437.3	0	45
4437.3333	0	45
4437.3667	0	45
4437.4	0	45
4437.4333	0	45
4437.4667	0	45
4437.5	0	45
4437.5333	600	45
4437.5667	600	45
4437.6	0	45
4437.6333	0	45
4437.6667	0	45
4437.7	0	45
4437.7333	0	45
4437.7667	0	45
4437.8	0	45
4437.8333	0	45
4437.8667	0	45
4437.9	0	45
4437.9333	0	45
4437.9667	0	45
4438	0	45
4438.0333	0	45
4438.0667	0	45
4438.1	0	45
4438.1333	0	45
4438.1667	0	45
4438.2	0	45
4438.2333	0	45
4438.2667	0	45
4438.3	0	45
4438.3333	0	45
4438.3667	0	45
4438.4	0	45
4438.4333	0	45
4438.4667	0	45
4438.5	0	45
4438.5333	0	45
4438.5667	0	45
4438.6	0	45
4438.6333	0	45
4438.6667	0	45
4438.7	0	45
4438.7333	0	45
4438.7667	0	45
4438.8	0	45
4438.8333	0	45
4438.8667	0	45
4438.9	0	45
4438.9333	0	45
4438.9667	0	45
4439	0	45
4439.0333	0	45
4439.0667	0	45
4439.1	0	45
4439.1333	0	45
4439.1667	0	45
4439.2	0	45
4439.2333	0	45
4439.2667	0	45
4439.3	0	45
4439.3333	0	45
4439.3667	0	45
4439.4	0	45
4439.4333	0	45
4439.4667	0	45
4439.5	0	45
4439.5333	0	45
4439.5667	0	45
4439.6	0	45
4439.6333	0	45
4439.6667	0	45
4439.7	0	45
4439.7333	0	45
4439.7667	0	45
4439.8	0	45
4439.8333	0	45
4439.8667	0	45
4439.9	0	45
4439.9333	0	45
4439.9667	0	45
4440	0	45
4440.0333	0	45
4440.0667	0	45
4440.1	0	45
4440.1333	0	45
4440.1667	0	45
4440.2	0	45
4440.2333	0	45
4440.2667	0	45
4440.3	0	45
4440.3333	0	45
4440.3667	0	45
4440.4	0	45
4440.4333	0	45
4440.4667	0	45
4440.5	0	45
4440.5333	0	45
4440.5667	0	45
4440.6	0	45
4440.6333	0	45
4440.6667	0	45
4440.7	0	45
4440.7333	0	45
4440.7667	0	45
4440.8	0	45
4440.8333	0	45
4440.8667	0	45
4440.9	0	45
4440.9333	0	45
4440.9667	0	45
4441	0	45
4441.0333	0	45
4441.0667	0	45
4441.1	0	45
4441.1333	0	45
4441.1667	0	45
4441.2	0	45
4441.2333	0	45
4441.2667	0	45
4441.3	0	45
4441.3333	0	45
4441.3667	0	45
4441.4	0	45
4441.4333	0	45
4441.4667	0	45
4441.5	0	45
4441.5333	0	45
4441.5667	0	45
4441.6	0	45
4441.6333	0	45
4441.6667	0	45
4441.7	0	45
4441.7333	0	45
4441.7667	0	45
4441.8	0	45
4441.8333	0	45
4441.8667	0	45
4441.9	0	45
4441.9333	0	45
4441.9667	0	45
4442	0	45
4442.0333	0	45
4442.0667	0	45
4442.1	0	45
4442.1333	0	45
4442.1667	0	45
4442.2	0	45
4442.2333	0	45
4442.2667	0	45
4442.3	0	45
4442.3333	0	45
4442.3667	0	45
4442.4	0	45
4442.4333	0	45
4442.4667	0	45
4442.5	0	45
4442.5333	0	45
4442.5667	0	45
4442.6	0	45
4442.6333	0	45
4442.6667	0	45
4442.7	0	45
4442.7333	0	45
4442.7667	0	45
4442.8	0	45
4442.8333	0	45
4442.8667	0	45
4442.9	0	45
4442.9333	0	45
4442.9667	0	45
4443	0	45
4443.0333	0	45
4443.0667	0	45
4443.1	0	45
4443.1333	0	45
4443.1667	0	45
4443.2	0	45
4443.2333	0	45
4443.2667	0	45
4443.3	0	45
4443.3333	0	45
4443.3667	0	45
4443.4	0	45
4443.4333	0	45
4443.4667	0	45
4443.5	0	45
4443.5333	0	45
4443.5667	0	45
4443.6	0	45
4443.6333	0	45
4443.6667	0	45
4443.7	0	45
4443.7333	0	45
4443.7667	0	45
4443.8	0	45
4443.8333	0	45
4443.8667	0	45
4443.9	0	45
4443.9333	0	45
4443.9667	0	45
4444	0	45
4444.0333	0	45
4444.0667	0	45
4444.1	0	45
4444.1333	0	45
4444.1667	0	45
4444.2	0	45
4444.2333	0	45
4444.2667	0	45
4444.3	0	45
4444.3333	0	45
4444.3667	0	45
4444.4	0	45
4444.4333	0	45
4444.4667	0	45
4444.5	0	45
4444.5333	0	45
4444.5667	0	45
4444.6	0	45
4444.6333	0	45
4444.6667	0	45
4444.7	0	45
4444.7333	0	45
4444.7667	0	45
4444.8	0	45
4444.8333	0	45
4444.8667	0	45
4444.9	0	45
4444.9333	0	45
4444.9667	0	45
4445	0	45
4445.0333	0	45
4445.0667	0	45
4445.1	0	45
4445.1333	0	45
4445.1667	0	45
4445.2	0	45
4445.2333	0	45
4445.2667	0	45
4445.3	0	45
4445.3333	0	45
4445.3667	0	45
4445.4	0	45
4445.4333	0	45
4445.4667	0	45
4445.5	0	45
4445.5333	0	45
4445.5667	0	45
4445.6	0	45
4445.6333	0	45
4445.6667	0	45
4445.7	0	45
4445.7333	0	45
4445.7667	0	45
4445.8	0	45
4445.8333	0	45
4445.8667	0	45
4445.9	0	45
4445.9333	0	45
4445.9667	0	45
4446	0	45
4446.0333	0	45
4446.0667	0	45
4446.1	0	45
4446.1333	0	45
4446.1667	0	45
4446.2	0	45
4446.2333	0	45
4446.2667	0	45
4446.3	0	45
4446.3333	0	45
